0.023535
0.06066
0.090558
0.12399
0.15174
0.16603
0.16211
0.13992
0.10437
0.064471
0.033171
0.02689
0.031178
0.026648
0.013361
0.0044842
0.01727
0.023118
0.020302
0.011856
0.010096
0.018441
0.023257
0.021327
0.013592
0.0035793
0.0068553
0.011791
0.01114
0.0056169
0.001517
