0.011367
0.03632
0.058985
0.078971
0.091839
0.09493
0.087617
0.071996
0.053241
0.039408
0.036264
0.037644
0.035181
0.027143
0.017043
0.013201
0.017007
0.018789
0.015599
0.0092246
0.0064771
0.010591
0.012804
0.010958
0.0064901
0.0053396
0.0091175
0.011069
0.0096648
0.0061121
0.0025798
